"sensor_id","travelMode","direction","flowID","flowName","timestamp","granularity","counts","status"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 05:15:00 PM","PT15M","7","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 05:30:00 PM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 05:45:00 PM","PT15M","4","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 06:00:00 PM","PT15M","5","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 06:15:00 PM","PT15M","3","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 06:30:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 06:45:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 07:00:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 07:15:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 07:30:00 PM","PT15M","5","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 07:45:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 08:00:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 08:15:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 08:30:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 08:45:00 PM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 09:00:00 PM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 09:15:00 PM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 09:30:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 09:45:00 PM","PT15M","3","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 10:00:00 PM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 10:15:00 PM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 10:30:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 10:45:00 PM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 11:00:00 PM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 11:15:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 11:30:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 16 11:45:00 PM","PT15M","3","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 17 12:00:00 AM","PT15M","3","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 17 12:15:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 17 12:30:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 17 12:45:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 17 01:00:00 AM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 17 01:15:00 AM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 17 01:30:00 AM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 17 01:45:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 17 02:00:00 AM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 17 02:15:00 AM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 17 02:30:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 17 02:45:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 17 03:00:00 AM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 17 03:15:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 17 03:30:00 AM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 04:30:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 04:45:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 05:00:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 05:15:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 05:30:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 05:45:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 06:00:00 AM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 06:15:00 AM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 06:30:00 AM","PT15M","6","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 06:45:00 AM","PT15M","7","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 07:00:00 AM","PT15M","7","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 07:15:00 AM","PT15M","12","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 07:30:00 AM","PT15M","5","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 07:45:00 AM","PT15M","16","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 08:00:00 AM","PT15M","15","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 08:15:00 AM","PT15M","15","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 08:30:00 AM","PT15M","18","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 08:45:00 AM","PT15M","26","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 09:00:00 AM","PT15M","19","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 09:15:00 AM","PT15M","17","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 09:30:00 AM","PT15M","9","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 09:45:00 AM","PT15M","22","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 10:00:00 AM","PT15M","9","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 10:15:00 AM","PT15M","11","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 10:30:00 AM","PT15M","5","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 10:45:00 AM","PT15M","5","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 11:00:00 AM","PT15M","10","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 11:15:00 AM","PT15M","3","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 11:30:00 AM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 11:45:00 AM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 12:00:00 PM","PT15M","6","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 12:15:00 PM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 12:30:00 PM","PT15M","3","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 12:45:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 01:00:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 01:15:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 01:30:00 PM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 01:45:00 PM","PT15M","5","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 02:00:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 02:15:00 PM","PT15M","4","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 02:30:00 PM","PT15M","4","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 02:45:00 PM","PT15M","3","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 03:00:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 03:15:00 PM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 03:30:00 PM","PT15M","3","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 03:45:00 PM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 04:00:00 PM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 04:15:00 PM","PT15M","4","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 04:30:00 PM","PT15M","3","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 04:45:00 PM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 05:00:00 PM","PT15M","4","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 05:15:00 PM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 05:30:00 PM","PT15M","3","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 05:45:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 06:00:00 PM","PT15M","3","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 06:15:00 PM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 06:30:00 PM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 06:45:00 PM","PT15M","5","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 07:00:00 PM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 07:15:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 07:30:00 PM","PT15M","3","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 07:45:00 PM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 08:00:00 PM","PT15M","4","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 08:15:00 PM","PT15M","3","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 08:30:00 PM","PT15M","3","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 08:45:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 09:00:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 09:15:00 PM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 09:30:00 PM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 09:45:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 10:00:00 PM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 10:15:00 PM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 10:30:00 PM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 10:45:00 PM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 11:00:00 PM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 11:15:00 PM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 11:30:00 PM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 22 11:45:00 PM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 23 12:00:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 23 12:15:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 23 12:30:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 23 12:45:00 AM","PT15M","2","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 23 01:00:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 23 01:15:00 AM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 23 01:30:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 23 01:45:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 23 02:00:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 23 02:15:00 AM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 23 02:30:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 23 02:45:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 23 03:00:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 23 03:15:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 23 03:30:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 23 03:45:00 AM","PT15M","1","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 23 04:00:00 AM","PT15M","0","raw"
"100009427","bike","in","101009427","WB - MN Bound","2026 Sep 23 04:15:00 AM","PT15M","0","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 04:30:00 AM","PT15M","0","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 04:45:00 AM","PT15M","5","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 05:00:00 AM","PT15M","4","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 05:15:00 AM","PT15M","4","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 05:30:00 AM","PT15M","4","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 05:45:00 AM","PT15M","9","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 06:00:00 AM","PT15M","3","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 06:15:00 AM","PT15M","4","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 06:30:00 AM","PT15M","14","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 06:45:00 AM","PT15M","14","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 07:00:00 AM","PT15M","8","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 07:15:00 AM","PT15M","15","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 07:30:00 AM","PT15M","23","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 07:45:00 AM","PT15M","11","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 08:00:00 AM","PT15M","14","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 08:15:00 AM","PT15M","17","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 08:30:00 AM","PT15M","23","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 08:45:00 AM","PT15M","21","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 09:00:00 AM","PT15M","28","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 09:15:00 AM","PT15M","17","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 09:30:00 AM","PT15M","26","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 09:45:00 AM","PT15M","22","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 10:00:00 AM","PT15M","21","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 10:15:00 AM","PT15M","13","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 10:30:00 AM","PT15M","21","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 10:45:00 AM","PT15M","21","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 11:00:00 AM","PT15M","19","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 11:15:00 AM","PT15M","21","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 11:30:00 AM","PT15M","26","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 11:45:00 AM","PT15M","32","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 12:00:00 PM","PT15M","16","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 12:15:00 PM","PT15M","19","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 12:30:00 PM","PT15M","34","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 12:45:00 PM","PT15M","34","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 01:00:00 PM","PT15M","33","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 01:15:00 PM","PT15M","35","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 01:30:00 PM","PT15M","43","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 01:45:00 PM","PT15M","50","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 02:00:00 PM","PT15M","42","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 02:15:00 PM","PT15M","37","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 02:30:00 PM","PT15M","54","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 02:45:00 PM","PT15M","52","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 03:00:00 PM","PT15M","62","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 03:15:00 PM","PT15M","75","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 03:30:00 PM","PT15M","57","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 03:45:00 PM","PT15M","71","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 04:00:00 PM","PT15M","73","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 04:15:00 PM","PT15M","99","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 04:30:00 PM","PT15M","113","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 04:45:00 PM","PT15M","106","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 05:00:00 PM","PT15M","100","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 05:15:00 PM","PT15M","159","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 05:30:00 PM","PT15M","190","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 05:45:00 PM","PT15M","170","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 06:00:00 PM","PT15M","142","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 06:15:00 PM","PT15M","184","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 06:30:00 PM","PT15M","178","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 06:45:00 PM","PT15M","163","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 07:00:00 PM","PT15M","140","raw"
"100009427","bike","out","102009427","WB - BK Bound","2026 Sep 22 07:15:00 PM","PT15M","112","raw"
